Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
Manuel Polster,FC Lausanne-Sport,Austria,183,76,21,Left foot,D,LMF,"['Centre Midfielder', 'Left Midfielder', 'Left Wing Forward']","['Left Back', 'Defensive Midfielder', 'Attacking Midfielder']",68,Credit Suisse Super League,Europe,60,59,68,56,56,59,59,55,54,60,50,53,60,56,81,81,62,64,59,64,75,40,40,40,40,40,Almost Never,Medium,Standard,High
M. Kuster,FC Winterthur,Austria,194,82,29,Right foot,B,GK,['Goalkeeper'],[],68,Credit Suisse Super League,Europe,40,43,40,40,45,51,40,45,43,40,44,45,40,58,48,45,65,58,66,48,51,67,65,64,63,71,Rarely,Medium,Unwavering,Medium
M. Kuttin,Grasshopper Club Zürich,Austria,195,94,30,Right foot,C,GK,['Goalkeeper'],[],66,Credit Suisse Super League,Europe,40,43,40,40,44,47,40,44,43,40,43,40,41,58,45,41,67,54,71,45,47,65,62,61,62,68,Rarely,Medium,Unwavering,Medium
F. Stolz,Genova RB,Austria,193,83,22,Right foot,C,GK,['Goalkeeper'],[],64,Italian League,Europe,40,53,49,44,54,57,40,47,53,42,58,47,44,58,54,53,62,63,61,53,55,63,62,60,62,60,Rarely,Medium,Standard,Medium
M. Braunöder,Como 1907,Austria,174,67,21,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",63,Serie BKT,Europe,60,63,61,59,65,61,56,59,58,60,58,62,61,60,64,62,64,60,56,61,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
E. Tepecik,MKE Ankaragücü,Austria,174,67,19,Left foot,C,RWF,"['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker']",63,Trendyol Süper Lig,Europe,57,66,70,68,60,59,58,52,62,67,50,53,59,55,65,73,58,54,51,60,57,40,40,40,40,40,Rarely,High,Inconsistent,Medium
S. Waibl,Modena FC,Austria,180,78,18,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Second Striker']",62,Serie BKT,Europe,61,64,63,60,64,61,59,60,63,61,58,54,58,61,65,64,63,65,58,61,63,40,40,40,40,40,Rarely,Medium,Standard,Medium
K. De Bruyne,Manchester B,Belgium,181,68,32,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Right Midfielder', 'Right Wing Forward', 'Second Striker']",85,English League,Europe,75,80,75,77,84,84,72,52,75,81,54,54,67,58,67,69,84,55,66,70,78,40,40,40,40,40,Occasionally,Very High,Unwavering,Low
T. Courtois,Madrid Chamartin B,Belgium,199,96,31,Left foot,C,GK,['Goalkeeper'],[],83,Spanish League,Europe,40,58,40,43,60,61,40,42,58,46,40,43,46,58,55,50,69,60,67,53,60,77,75,82,79,76,Rarely,Medium,Unwavering,Medium
Y. Carrasco,Free Agents,Belgium,180,71,30,Right foot,C,LMF,"['Left Back', 'Left Midfielder', 'Left Wing Forward']","['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",80,Free Agent,Europe,67,77,82,75,69,74,69,51,69,77,50,53,57,67,79,77,74,58,56,66,72,40,40,40,40,40,Occasionally,Very High,Unwavering,High
J. Doku,Manchester B,Belgium,173,77,21,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",[],79,English League,Europe,67,74,81,69,65,62,67,49,56,61,48,53,60,53,81,86,71,62,62,82,69,40,40,40,40,40,Occasionally,Medium,Standard,Low
L. Trossard,Arsenal FC,Belgium,172,70,29,Right foot,C,LWF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",['Right Wing Forward'],79,English League,Europe,72,74,77,75,69,69,73,58,62,74,40,43,50,48,72,82,72,69,58,77,73,40,40,40,40,40,Occasionally,High,Unwavering,Medium
K. Casteels,Free Agents,Belgium,197,86,31,Left foot,C,GK,['Goalkeeper'],[],79,Free Agent,Europe,40,53,47,43,53,59,40,53,53,44,50,48,50,60,51,48,72,64,72,51,55,74,69,71,75,77,Occasionally,High,Unwavering,High
R. Lukaku,Roma GR,Belgium,191,94,30,Left foot,C,CF,['Centre Forward'],['Second Striker'],79,Italian League,Europe,75,67,67,64,60,61,76,73,58,67,42,43,62,43,77,67,80,60,84,58,69,40,40,40,40,40,Occasionally,High,Inconsistent,Low
A. Onana,Everton B,Belgium,192,76,22,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],78,English League,Europe,60,69,64,72,71,71,56,62,53,58,71,75,78,75,70,65,69,70,80,53,76,40,40,40,40,40,Occasionally,High,Standard,High
T. Alderweireld,Antwerp RW,Belgium,187,91,34,Right foot,C,CB,['Centre Back'],[],78,Belgian League,Europe,51,65,59,60,69,75,48,73,66,61,79,78,76,74,60,57,72,73,75,58,66,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
J. Vertonghen,Anderlecht PW,Belgium,189,86,36,Left foot,C,CB,"['Centre Back', 'Left Back']",[],78,Belgian League,Europe,53,67,63,69,71,74,50,71,58,63,81,78,73,77,59,53,69,73,75,55,69,40,40,40,40,40,Rarely,Medium,Unwavering,Low
L. Openda,Free Agents,Belgium,177,79,23,Right foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Second Striker']",77,Free Agent,Europe,73,68,69,67,64,60,72,65,60,58,46,47,62,58,81,81,66,71,68,73,68,40,40,40,40,40,Occasionally,High,Standard,High
T. Castagne,Fulham W,Belgium,185,80,28,Right foot,C,RB,"['Right Back', 'Left Midfielder', 'Right Midfielder']","['Left Back', 'Right Wing Forward']",77,English League,Europe,64,71,70,65,68,72,60,66,55,70,64,68,73,69,72,75,69,68,63,70,81,40,40,40,40,40,Occasionally,High,Standard,Medium
H. Vanaken,Brugge BZ,Belgium,195,77,31,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker']",77,Belgian League,Europe,72,77,68,71,76,73,70,69,73,72,58,59,67,64,61,59,72,61,73,60,75,40,40,40,40,40,Regularly,Very High,Unwavering,High
D. Mertens,Galatasaray SK,Belgium,169,61,36,Right foot,C,SS,"['Attacking Midfielder', 'Second Striker']",['Centre Forward'],77,Trendyol Süper Lig,Europe,67,80,75,83,73,68,74,60,74,75,46,44,49,50,54,72,74,55,51,79,62,40,40,40,40,40,Rarely,High,Unwavering,Low
A. Witsel,Madrid Rosas RB,Belgium,186,81,34,Right foot,C,CB,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",[],77,Spanish League,Europe,60,73,67,72,74,73,58,74,60,65,76,75,75,72,61,53,74,71,75,64,73,40,40,40,40,40,Rarely,High,Unwavering,Medium
C. De Ketelaere,Atalanta BC,Belgium,192,74,22,Left foot,C,AMF,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",76,Italian League,Europe,69,78,76,76,74,69,65,65,65,71,49,51,60,60,69,65,67,59,64,69,75,40,40,40,40,40,Rarely,Medium,Inconsistent,Medium
D. Lukébakio,Sevilla Nervión BR,Belgium,187,77,26,Left foot,C,RWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",['Second Striker'],76,Spanish League,Europe,64,72,79,63,64,61,70,55,62,67,46,42,51,52,83,80,74,68,57,63,65,40,40,40,40,40,Almost Never,High,Standard,Medium
B. Mechele,Brugge BZ,Belgium,190,81,30,Right foot,A,CB,['Centre Back'],[],76,Belgian League,Europe,47,59,55,60,61,64,50,72,54,60,75,72,68,78,66,60,64,72,77,56,70,40,40,40,40,40,Rarely,High,Unwavering,High
M. Sels,Nottingham RW,Belgium,188,75,31,Right foot,C,GK,['Goalkeeper'],[],76,English League,Europe,40,53,40,42,53,56,40,40,53,45,41,40,50,58,52,55,73,61,69,52,53,74,70,67,77,74,Almost Never,Medium,Standard,Medium
T. Hazard,Anderlecht PW,Belgium,175,71,30,Right foot,C,LWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Left Back', 'Centre Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",76,Belgian League,Europe,67,73,76,74,71,69,66,53,72,76,51,50,60,66,73,75,71,56,57,73,70,40,40,40,40,40,Occasionally,Very High,Standard,Low
Y. Tielemans,Aston RB,Belgium,176,72,26,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",[],76,English League,Europe,67,75,69,75,77,76,64,51,66,75,64,62,70,67,64,58,78,62,61,67,75,40,40,40,40,40,Occasionally,Very High,Standard,High
T. Meunier,Free Agents,Belgium,190,82,32,Right foot,C,RB,"['Right Back', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",['Centre Forward'],76,Free Agent,Europe,64,71,68,58,64,68,64,70,53,73,62,69,68,65,79,63,74,70,75,59,81,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
M. Batshuayi,Galatasaray SK,Belgium,184,88,30,Right foot,C,CF,['Centre Forward'],['Second Striker'],76,Trendyol Süper Lig,Europe,72,66,68,63,60,54,69,70,56,59,43,45,51,53,73,76,75,72,76,72,67,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
S. Mignolet,Brugge BZ,Belgium,193,87,35,Right foot,D,GK,['Goalkeeper'],[],76,Belgian League,Europe,44,54,50,50,57,56,40,58,53,47,53,45,46,69,55,52,68,70,68,52,55,73,65,67,75,74,Rarely,Medium,Unwavering,Medium
J. Bakayoko,PSV Eindhoven,Belgium,179,70,20,Left foot,C,RWF,['Right Wing Forward'],"['Centre Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Centre Forward']",75,Eredivisie,Europe,69,67,74,69,65,63,65,53,56,65,45,54,63,60,77,80,71,61,65,72,70,40,40,40,40,40,Rarely,Medium,Standard,Medium
R. Lavia,Chelsea B,Belgium,181,70,19,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],75,English League,Europe,59,75,68,71,77,74,54,57,53,62,67,68,78,72,68,70,70,59,66,74,75,40,40,40,40,40,Occasionally,High,Standard,Low
A. Theate,Stade Rennais FC,Belgium,191,81,23,Left foot,C,CB,['Centre Back'],['Left Back'],75,Ligue 1 Uber Eats,Europe,52,62,59,59,64,65,51,69,53,54,70,71,73,70,69,65,63,69,77,55,71,40,40,40,40,40,Rarely,Medium,Standard,High
H. Cuypers,Chicago RW,Belgium,185,78,26,Right foot,C,CF,['Centre Forward'],"['Attacking Midfielder', 'Right Wing Forward', 'Second Striker']",75,American League,Europe,74,69,62,61,62,60,72,69,53,60,44,47,60,60,71,68,72,69,72,62,72,40,40,40,40,40,Rarely,High,Standard,Medium
A. Saelemaekers,Bologna RB,Belgium,180,72,24,Right foot,C,RMF,"['Right Back', 'Right Midfielder', 'Right Wing Forward']","['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']",75,Italian League,Europe,65,74,73,68,68,72,60,58,60,63,60,62,65,62,74,77,65,61,56,66,73,40,40,40,40,40,Occasionally,High,Standard,Low
B. Heynen,Genk BW,Belgium,183,74,26,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],75,Belgian League,Europe,65,74,71,71,71,69,61,60,66,69,69,66,68,69,61,63,68,66,69,68,78,40,40,40,40,40,Rarely,High,Unwavering,High
W. Faes,Leicester B,Belgium,187,84,25,Right foot,C,CB,['Centre Back'],"['Left Back', 'Right Back', 'Defensive Midfielder', 'Centre Midfielder']",75,English 2nd Division,Europe,50,60,55,58,66,64,49,72,53,55,74,73,74,73,63,58,63,70,77,53,73,40,40,40,40,40,Occasionally,High,Standard,Medium
O. Mangala,Olympique Lyonnais,Belgium,178,82,25,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],75,Ligue 1 Uber Eats,Europe,60,75,75,77,72,69,57,51,53,62,69,69,70,69,66,72,65,60,62,77,76,40,40,40,40,40,Occasionally,High,Standard,Medium
L. Dendoncker,Napoli A,Belgium,188,76,28,Right foot,C,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],75,Italian League,Europe,62,69,66,69,71,71,57,70,60,62,70,70,74,67,64,60,75,67,78,57,70,40,40,40,40,40,Occasionally,High,Standard,High
D. Origi,Nottingham RW,Belgium,189,75,28,Right foot,C,CF,"['Left Wing Forward', 'Centre Forward']","['Right Midfielder', 'Right Wing Forward', 'Second Striker']",75,English League,Europe,70,70,69,70,60,58,69,65,53,60,40,42,46,61,78,74,72,72,69,61,67,40,40,40,40,40,Occasionally,High,Standard,Medium
D. Boyata,Brugge BZ,Belgium,188,84,33,Right foot,C,CB,"['Centre Back', 'Right Back']",[],75,Belgian League,Europe,53,63,56,58,65,64,52,73,57,54,71,75,72,73,63,60,66,74,77,58,68,40,40,40,40,40,Rarely,Medium,Unwavering,Low
A. Vermeeren,Madrid Rosas RB,Belgium,176,75,18,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],74,Spanish League,Europe,58,75,70,74,75,73,59,58,65,64,67,65,71,74,67,70,65,63,62,69,79,40,40,40,40,40,Rarely,Medium,Standard,Medium
C. Ngonge,Napoli A,Belgium,179,73,23,Left foot,C,RWF,"['Right Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward']",74,Italian League,Europe,68,72,73,69,57,60,70,66,56,60,47,50,60,57,75,76,64,67,61,72,68,40,40,40,40,40,Rarely,High,Inconsistent,Medium
D. Vanzeir,New York WR,Belgium,175,68,25,Right foot,C,CF,"['Right Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']","['Attacking Midfielder', 'Left Wing Forward']",74,American League,Europe,68,69,70,68,66,59,72,60,48,61,45,43,70,71,75,78,68,73,58,71,74,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
H. Van Crombrugge,Genk BW,Belgium,189,86,30,Right foot,C,GK,['Goalkeeper'],[],74,Belgian League,Europe,40,48,40,42,50,54,40,46,48,40,45,45,40,58,52,50,65,64,67,50,48,71,71,70,73,73,Rarely,Low,Standard,Medium
M. Rits,Anderlecht PW,Belgium,178,73,30,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']","['Left Midfielder', 'Right Midfielder', 'Right Wing Forward']",74,Belgian League,Europe,62,68,63,68,72,69,59,60,57,61,69,71,76,81,60,63,66,58,70,72,82,40,40,40,40,40,Regularly,Very High,Unwavering,Low
C. Kabasele,Udine BN,Belgium,187,84,32,Right foot,C,CB,['Centre Back'],[],74,Italian League,Europe,47,57,51,52,56,60,48,70,49,51,72,73,69,71,66,63,61,70,78,54,65,40,40,40,40,40,Rarely,Medium,Standard,Low
B. Raman,Samsunspor,Belgium,172,67,29,Right foot,C,CF,"['Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Attacking Midfielder']",74,Trendyol Süper Lig,Europe,72,69,70,67,61,57,69,60,59,63,42,45,53,61,79,81,70,68,54,74,70,40,40,40,40,40,Occasionally,Very High,Standard,Medium
B. Dejaegere,Charlotte BBGW,Belgium,174,71,32,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",74,American League,Europe,65,73,72,75,75,70,60,57,68,70,60,58,59,61,65,72,69,56,57,76,76,40,40,40,40,40,Rarely,High,Standard,Low
J. De Sart,Gent BW,Belgium,187,78,30,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],74,Belgian League,Europe,58,69,61,65,71,73,60,70,66,67,68,69,75,75,60,59,73,60,69,60,75,40,40,40,40,40,Rarely,Medium,Unwavering,Low
A. Januzaj,Sevilla Nervión BR,Belgium,186,76,28,Left foot,C,RWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker']",74,Spanish League,Europe,65,73,79,77,69,71,65,46,67,74,45,43,42,50,69,76,67,55,56,67,62,40,40,40,40,40,Almost Never,Low,Standard,Medium
T. Kaminski,Luton WO,Belgium,190,78,31,Right foot,C,GK,['Goalkeeper'],[],74,English League,Europe,40,49,40,42,54,60,40,41,50,46,44,40,47,59,54,49,74,68,72,49,51,71,66,67,72,70,Occasionally,High,Standard,Medium
D. Praet,Leicester B,Belgium,181,78,29,Right foot,C,AMF,"['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Second Striker']",74,English 2nd Division,Europe,66,73,71,74,75,74,64,60,65,71,58,61,62,63,67,68,73,58,60,64,67,40,40,40,40,40,Rarely,Medium,Standard,Medium
C. Benteke,Washington D.C. BR,Belgium,190,83,33,Right foot,C,CF,['Centre Forward'],['Second Striker'],74,American League,Europe,71,71,64,69,60,53,68,77,58,56,40,40,53,47,67,64,74,80,79,56,61,40,40,40,40,40,Rarely,High,Standard,Low
M. Lestienne,Lion City Sailors FC,Belgium,176,63,31,Left foot,C,LWF,"['Left Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Right Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",73,AFC Champions League,Europe,69,70,73,69,62,70,67,54,67,69,42,43,48,49,72,74,67,63,54,73,64,40,40,40,40,40,Regularly,Very High,Standard,Medium
M. Godts,AFC Ajax,Belgium,176,78,18,Right foot,C,LWF,['Left Wing Forward'],"['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Second Striker']",73,Eredivisie,Europe,68,73,72,74,66,66,67,58,56,65,44,43,50,53,70,75,65,64,55,72,65,40,40,40,40,40,Rarely,Medium,Standard,Medium
Z. Debast,Sporting CP,Belgium,188,73,20,Right foot,C,CB,['Centre Back'],['Defensive Midfielder'],73,Liga Portugal Betclic,Europe,52,65,60,63,68,69,49,68,53,60,70,71,73,67,67,61,65,67,72,56,71,40,40,40,40,40,Rarely,Medium,Standard,High
M. Maertens,Leuven WZRG,Belgium,185,79,28,Right foot,B,AMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker']","['Left Midfielder', 'Right Wing Forward', 'Centre Forward']",73,Belgian League,Europe,68,71,64,65,74,72,69,60,63,66,57,59,62,75,64,60,69,64,66,57,73,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
M. De Cuyper,Brugge BZ,Belgium,183,72,23,Left foot,B,LB,"['Left Back', 'Left Midfielder', 'Left Wing Forward']","['Right Back', 'Right Midfielder']",73,Belgian League,Europe,64,67,63,60,67,74,59,66,70,67,60,62,60,62,76,71,67,63,62,60,75,40,40,40,40,40,Rarely,High,Standard,High
L. Ramazani,Almería RB,Belgium,167,62,22,Right foot,C,LWF,['Left Wing Forward'],"['Left Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Centre Forward']",73,Spanish League,Europe,65,69,76,72,60,60,67,49,53,60,43,46,48,58,78,81,65,60,54,75,65,40,40,40,40,40,Occasionally,High,Standard,Medium
A. Vranckx,Free Agents,Belgium,183,78,21,Right foot,C,CMF,['Centre Midfielder'],"['Defensive Midfielder', 'Left Midfielder', 'Attacking Midfielder']",73,Free Agent,Europe,61,71,66,68,71,72,60,59,54,60,62,66,73,68,69,68,67,65,70,68,73,40,40,40,40,40,Regularly,Very High,Standard,Medium
M. Trésor,Burnley RB,Belgium,172,67,24,Right foot,C,LWF,"['Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Right Wing Forward']",73,English League,Europe,64,71,74,67,69,75,64,51,69,75,48,50,56,53,69,77,67,58,55,75,72,40,40,40,40,40,Occasionally,High,Standard,Medium
Y. Verschaeren,Anderlecht PW,Belgium,172,63,22,Right foot,B,AMF,"['Centre Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Second Striker']",73,Belgian League,Europe,65,72,75,73,74,71,62,55,61,68,50,56,58,73,69,72,67,59,57,76,69,40,40,40,40,40,Occasionally,High,Standard,Medium
F. Amuzu,Anderlecht PW,Belgium,170,65,24,Right foot,C,LWF,"['Left Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Right Midfielder', 'Attacking Midfielder', 'Second Striker']",73,Belgian League,Europe,65,69,73,65,57,60,65,49,52,60,48,48,52,52,79,84,68,65,55,75,63,40,40,40,40,40,Occasionally,Very High,Inconsistent,Medium
J. Bataille,Antwerp RW,Belgium,180,70,24,Right foot,C,RB,"['Left Back', 'Right Back', 'Right Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Left Midfielder']",73,Belgian League,Europe,62,67,70,67,62,68,54,56,53,64,62,65,60,65,76,77,64,65,60,72,78,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Castro-Montes,Saint-Gilles BG,Belgium,178,74,26,Right foot,B,LB,"['Left Back', 'Right Back', 'Left Midfielder', 'Right Midfielder']","['Centre Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",73,Belgian League,Europe,62,67,71,68,68,67,60,61,62,64,62,65,64,67,71,72,71,68,62,70,79,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
A. Bodart,Liège RW,Belgium,186,80,25,Right foot,C,GK,['Goalkeeper'],[],73,Belgian League,Europe,40,48,41,43,48,51,40,44,49,42,44,43,42,58,50,46,71,66,69,49,50,71,68,69,71,73,Rarely,Medium,Standard,Medium
M. Caufriez,Clermont Foot 63,Belgium,189,81,26,Right foot,C,CB,['Centre Back'],"['Right Back', 'Defensive Midfielder', 'Centre Midfielder']",73,Ligue 1 Uber Eats,Europe,49,56,50,53,64,63,49,68,49,51,72,74,67,69,62,59,63,66,75,58,71,40,40,40,40,40,Rarely,Medium,Standard,High
N. Raskin,Rangers FC,Belgium,178,74,22,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Right Midfielder', 'Attacking Midfielder']",73,cinch Scottish Premiership,Europe,61,68,67,71,72,71,58,60,60,65,62,66,79,72,65,72,69,67,60,74,77,40,40,40,40,40,Rarely,Medium,Standard,Medium
J. Vandeputte,U.S. Catanzaro 1929,Belgium,174,63,27,Right foot,C,LMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker']",73,Serie BKT,Europe,67,72,67,70,70,72,65,53,66,70,51,54,56,53,70,72,65,54,56,70,71,40,40,40,40,40,Occasionally,Medium,Standard,Medium
L. Modrić,Madrid Chamartin B,Croatia,172,66,38,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']",['Defensive Midfielder'],81,Spanish League,Europe,70,84,77,83,84,82,63,54,72,80,60,63,58,65,64,70,72,59,60,82,71,40,40,40,40,40,Rarely,High,Unwavering,Medium
J. Gvardiol,Manchester B,Croatia,185,78,21,Left foot,C,CB,"['Centre Back', 'Left Back']",[],80,English League,Europe,54,66,63,62,71,74,54,72,53,61,69,78,79,79,75,61,65,84,79,62,67,40,40,40,40,40,Rarely,High,Standard,Medium
M. Kovačić,Manchester B,Croatia,177,80,29,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",[],80,English League,Europe,64,81,80,80,81,77,58,53,64,69,64,60,74,71,65,73,70,58,60,79,75,40,40,40,40,40,Occasionally,High,Unwavering,Medium
M. Brozović,Al Nassr,Croatia,181,68,31,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Right Midfielder'],79,AFC Champions League,Europe,64,77,69,74,78,77,66,62,72,75,69,74,76,72,65,62,73,60,63,70,84,40,40,40,40,40,Rarely,High,Unwavering,High
